text,Nama Paslon
"Pintarnya anis disini saya lihat dr penyampaian visi misi nya adalah mengaitkan pristiwa yg akan menjtuhkan lawan, dan tujuan kita ketahui bersama sama tk lain tak bukan ke capred no 02... <br>Jadi hebatnya anies hanya menjatuhkan orangblain .. artinya gajah fisebwrang lautan kelihatan, semut didepan mata tdk nampak.. klw kecerdasan ini yg fibanggakan oleh pendukungnya nauzubillahiminzalik aku dan keluargaku akan memilihnya... Biarpun pakai jubah dan bejenggot panjang beliau meyakinkan kami dgn agamanya yg masih kuat , selagi menjatuhkan orang lain ..  tidak akan berkah dunia dan akhirat negara ini...",Muhaimin Iskandar
1. AMIN ðŸ™ ANIES - MUHAIMINâ˜ðŸ‡®ðŸ‡©,Muhaimin Iskandar
"Masyaa Allah, tabarakallah semoga Allah ridho mas Anies dan cak imin menjadi pemimpin bangsa besar Indonesia ini, InsyaAllah AMIN, for wakanda no more Indonesia foreverâ¤ Aamiin Allahumma Aamiin",Muhaimin Iskandar
"Dengan GAGAHnya Anies memimpin DKI, saya yakin Anies dan Cak Imin siap untuk memimpin RI di masa depan",Muhaimin Iskandar
Visi dan misi Capres Anis cak imin lebih masuk dinalar. Semoga jika paslon Anis dan Cak Imin terpilih menjadi Presiden dan Wakil Presiden dapat menjadi pemimpin yang amanah dan selalu memperjuangkan rakyatnya.,Muhaimin Iskandar
"Saya tadinya suka sama Ganjar tapi sekarang semenjak pak Anis berpasangan dengan cak Imin aku jadi mulai ngefen sama pak Anis, pakanis pokoknya yes yes yes",Muhaimin Iskandar
Kalo diliat pak anies dan cak imin ini serasi alias kompak juga yaa.... no.1 wakanda no more indonesia forever.,Muhaimin Iskandar
Kalo diliat pak anies dan cak imin ini serasi alias kompak juga yaa.... no.1 wakanda no more indonesia forever.,Muhaimin Iskandar
"Pasangan AMIN adalah pasangan Capres Cawapres yang saling melengkapi pak Anies orangnya Cerdas dan berintegritas, Cak Imin adalah tokoh politik yang kaya akan pengalaman.",Muhaimin Iskandar
Anies Imin pasangan capres dan cawapres yang saling melengkapi dan kompak mantap,Muhaimin Iskandar
"Mantap keren pak Anis dan cak Imin pasangan yang sangatlah ideal dan bisa saling melengkapi,, semoga kalian bisa memimpin Bangsa Indonesia",Muhaimin Iskandar
"Pasangan AMIN terlihat saling melengkapi, Anies tokoh intelektual dengan ide cemerlang, Cak Imin tokoh agama yang kaya akan nasehat dan kebijakan-kebijakan religius yang sesuai dengan budaya nusantara",Muhaimin Iskandar
Pak Anies dan Cak Imin adalah 2 Orang yang saling melengkapi untuk membangun dan memajukan negara.<br>Inilah yang dibutukan rakyat untuk memimpin. maju terus  pasangan AMIN di pilpres 2023,Muhaimin Iskandar
"Pak Anies memang cerdas dalam menyampaikan gagasan dan begitupula dengan Cak Imin, pasangan serasi dan melengkapi <br>Salam perubahan",Muhaimin Iskandar
Salut dengan prinsipnya Anies Rasyid Baswedan-A Muhaimin Iskandar yang menyatakan siap untuk mengikuti proses rangkaian kegiatan debat dengan apapun teknis/ketentuan yang akan ditetapkan oleh KPU RI. AMIN FOR 2024,Muhaimin Iskandar
Pak Anies dan Pak Imin nih memang pasangan capres dan cawapres yang saling melengkapi,Muhaimin Iskandar
Semangat Pak AMIN... Kami sekeluarga besar siap memilih Pak AMIN,Muhaimin Iskandar
"Anies dan Muhaimin merupakan pasangan paling ideal dari ketiga calon, yang mana paslon lain capres cawapres kena pelanggaran etik, satu lagi capres yg suka..",Muhaimin Iskandar
"paslon nomer satu merupakan salah satu paslon di pilres kali ini yang saling melengkapi, dan itu yang say suka dari pak anis dan cak imin",Muhaimin Iskandar
"lanjutkan pak , keluarga dan saudara saya siap dukung bapak AMIN di pilpres 2024 nantik",Muhaimin Iskandar
"Pak anies dan pak amin,pasangan yang serasi dan kompak,mereka punya kelebihan masing2 dan punya basis suara masing2,serta cerdas,berilmu dan berpengalaman.",Muhaimin Iskandar
Pak anis dan cak imin adLah capres dan cawapres yg saling melengkapi 1 samalain  hinnga menjadikan mereka berdua hampir sempurna,Muhaimin Iskandar
Disni pak anies dan pak amin sangat kompak didalam debat calon presiden,Muhaimin Iskandar
Saya dan keluarga akan mendukung pak Anies dan pak amin disni saya mengakui pak anies sangat cerdas Mentegapi semua pertanyaan,Muhaimin Iskandar
"Pilih pemimpin yang pasti pasti aja dan membawa perubahan ke Indonesia yang lebih baik seperti Pasangan AMIN yang mempunyai visi misi Pro rakyat, taat hukum dan konstitusi. Pak Anies dan Cak Imin pemimpin yang cerdas, mempunyai gagasan yang gemilang dan dekat dengan rakyat.",Muhaimin Iskandar
Pasangan pak Anies Baswedan dan cak Imin adalah pasangan yang paling klop dan saling melengkapi,Muhaimin Iskandar
Keluarga besar jakarta berharap Pak anies dan pak muhaimin bisa berhasil menjadi presiden RI 2024,Muhaimin Iskandar
"Kami keluarga besar pilih Anies dan cak imin, Amin aja dulu",Muhaimin Iskandar
Saya dan keluarga besar saya siap mendukung penuh paslon no 1 pak anies dan cak imin,Muhaimin Iskandar
"Raja ampat, dukung pak anies dan cak imin Amin aja dulu kan",Muhaimin Iskandar
"Saya dari blora, siap dukung pasangan nomor 1 pak anies dan cak imin",Muhaimin Iskandar
"Untuk semua pendukung Anis baswedan dan muhaimin iskandar ( AMIN) tetap semangat dalam mengawal proses pemilu ini agar tetap jujur dan adil, lapiskan barisan masyarakat dari tingkat RT hingga kecamatan untuk menjaga proses pemilu tahun 2024 pemilu yang bersih dan adil, Insya Allah AMIN menang",Muhaimin Iskandar
Saya sekeluarga mendukung paslon no.1 anies - cak imin jdi presiden selanjutnya ..... semoga amanah amin,Muhaimin Iskandar
Disini di daerah Pematang Siantar siap untuk dukung Pak Anies di pilpres 2024. Doa yang tebaik buat Pak Anies dan Cak Imin untuk menang di pilpres 2024.  Maju bersama AMIN,Muhaimin Iskandar
Bogor siap mendukung pa Anis dan cak imin untuk maju ke kursi kepempinan nasional. AMIN tetap di hati rakyat,Muhaimin Iskandar
Saya dan keluarga besar siap mendukung pak anies dan pak amin menjadi RI 1.,Muhaimin Iskandar
Keluarga besar kami akan selalu mendukung pasangan no 1 pak amin dan pak anies .untuk memenangkan pilpres 2024.,Muhaimin Iskandar
Surabaya.<br>Basisnya cak Imin dong. Kita Amin aja untuk perubahan yang benar-benar berubah. No gimmick-gimmick,Muhaimin Iskandar
Sumut mendukung mu Pak AMIN..Ingin adanya perubahan..amin,Muhaimin Iskandar
"Riau hadir,pak amin sosok yang cerdas, berwibawa, berpengalaman, maju terus untuk membangun indonesia menjadi lebih baik n lebih sejahtera",Muhaimin Iskandar
Pasangan anies iimin lah yg sangat cocok buat pimpin indonesia 2024 bravo Amin,Muhaimin Iskandar
Saya dari jember 100 persen mendukung pak anis dan cak imin,Muhaimin Iskandar
Cirebon siap dukung pasangan pak Anies Baswedan dan cak Imin,Muhaimin Iskandar
semoga Pak anies dan cak imin terpilih menjadi presiden indonesia tahun 2024. kita songsong perubahan Indonesia agar lebih baik amiiiin<br>doa terbaik untuk AMIN,Muhaimin Iskandar
hanya paslon nomor urut satu yg benar-benar memikirkan keadilan untuk rakyat kecil. semoga Tuhan berpihak kepada pak anies dan cak imin. AMIN!,Muhaimin Iskandar
Smoga pak Anies dan Gus Imin selalu sehat &amp; dlm lindungan Allah. Dimudahkan langkahnya utk memenangkan pilpres 2024.,Muhaimin Iskandar
Kami dari sumatera selatan mendukung AMIN Anies Muhaimin sebagau presiden dan wakil presiden Indonesia.,Muhaimin Iskandar
"saya sungguh terharu atas apa yg telah diusahakan oleh pak anies, gus imin, beserta tim. semoga pasangan AMIN yg kelak memimpin indonesia selanjutnya. amin amiiiinnn...",Muhaimin Iskandar
"saya suka karakter kuat yg dimiliki pak anies serta gus imin. setelah saya melihat debat capres dan cawapres, beliau berdua adalah sosok yg dibutuhkan oleh indonesia saat ini. AMIN aja dulu.",Muhaimin Iskandar
"Bismillahirrahmanirrahim, semoga Pak Anies Baswedan dan Cak Imin dilindungi dan dimudahkan dalam proses pemilihan umum nanti.",Muhaimin Iskandar
Pasangan Pak Anies &amp; Cak imin (AMIN) merupakan cerminan pemimpin di masa depan. Semoga terpilih di tahun 2024 kelak. Amin..,Muhaimin Iskandar
"pasangan AMIN the next presiden, Anis muhaimin Menang, Wakanda no more, Indonesia for ever Indonesia maju bersama Anis",Muhaimin Iskandar
Kemungkinan pasangan pak Anies Baswedan dan cak Imin adalah presiden dan wakil presiden berikutnya,Muhaimin Iskandar
Gus Muhaimin memang yg paling cocok JD pendamping anis.tumbu ketemu tutup,Muhaimin Iskandar
Semoga pak Anis dan cak Imin diberikan kesehatan dan di berikan kesempatan untuk memimpin Bangsa Indonesia..,Muhaimin Iskandar
We proud of you Mr. Anies Baswedan ðŸ‘. Bapak Toleransi Indonesia. Semoga Pak Anies dan Cak Imin the next presiden Indonesia.,Muhaimin Iskandar
Semoga pak anies dan cak imin bisa menang di tahun 2024 ini,Muhaimin Iskandar
"Pak Anies punya penampilan yang berwibawa dan bijaksana , saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas",Muhaimin Iskandar
Saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas,Muhaimin Iskandar
Saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas,Muhaimin Iskandar
"Saya dan keluarga besar, saya akan selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas",Muhaimin Iskandar
"Saya dari DKI JAKARTA, saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas",Muhaimin Iskandar
Saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas,Muhaimin Iskandar
Saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas,Muhaimin Iskandar
"Saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas, next AMIN 2024",Muhaimin Iskandar
Saya selalu mendukung Pak Anies Baswedan dan Cak Imin karena memiliki wawasan yang luas dan mendalam serta memiliki visi dan misi yang jelas dan lugas,Muhaimin Iskandar
Apapun yang terjadi pasangan pak Anies Baswedan dan cak Imin sudah terlanjur melekat di hati rakyat,Muhaimin Iskandar
Kami warga tanjung mendukung penuh pak anies dan cak imin menjadi presiden indonesia 2024,Muhaimin Iskandar
Doa terbaik untuk pak anies dan cak imin. Maju terus untuk indonesia lebih makmur dan sejahtera,Muhaimin Iskandar
Pasangan amin the next presiden tanah air. Maju terus pak anies cak imin,Muhaimin Iskandar
"Pak ANIES dan pak AMIN merupakan pasangan yang sangat ideal untuk di jadi capres-cawapres. Dan Idaman para Hati Rakyat,, Maju terus bersama pak Anies_Cak imin(Amin) semoga terpilih di tahun 2024 kelak. Amin...",Muhaimin Iskandar
"ANIS cerdas dan intelektual tinggi panutan generasi kaum Intelek, dan IMIN agamis dan soleh generasi islam yang santun. semoga saling melengkapi",Muhaimin Iskandar
"Pakoknya pasangan no 1 yang terbaik,pak amin dihati saya dan di hati masyarakat adalah sosok yang cerdas yang bisa  memajukan bangsa Indonesia pokoknya terbaik.",Muhaimin Iskandar
Program kerja pak AMIN sangat luar biasa beliau orang orang yang hebat dan cerdas bismillah semoga pasangan AMIN menang di pilpres 2024,Muhaimin Iskandar
"Cirebon, Jawa Barat, Indonesia<br><br>Dukungan:<br><br>Salam sejahtera untuk Bapak Amin,<br><br>Saya, Bard, seorang warga Cirebon, Indonesia, dengan ini menyatakan dukungan saya kepada Bapak dalam pencalonan sebagai Presiden Republik Indonesia periode 2024-2029.<br><br>Saya yakin bahwa Bapak memiliki kapasitas dan integritas yang mumpuni untuk memimpin Indonesia ke arah yang lebih baik. Bapak memiliki pengalaman yang luas di bidang pemerintahan, baik di level daerah maupun nasional. Bapak juga dikenal sebagai sosok yang jujur, adil, dan berpihak kepada rakyat.<br><br>Saya percaya bahwa Bapak dapat membawa perubahan yang positif bagi Indonesia. Bapak dapat menyatukan bangsa yang terpecah-belah, meningkatkan kesejahteraan rakyat, dan memajukan Indonesia di kancah internasional.<br><br>Semoga Bapak Amin terpilih sebagai Presiden Republik Indonesia periode 2024-2029.",Muhaimin Iskandar
Pak Anies dan Pak Imin selalu ada di hari rakyat Indonesia,Muhaimin Iskandar
Program kerjanya Pak Anies dan Pak Imin sudah tidak diragukan lagi,Muhaimin Iskandar
"Menurut saya program pak amin masuk akal, mudah di pahamin masyarakat banyak. Saya sangat berharap pak amin bisa terpilih menjadi presiden 2024",Muhaimin Iskandar
Pasangan calon presiden dan wakil presiden Pak Anies dan Cak Imin AMIN tetap selalu di hati rakyat.,Muhaimin Iskandar
Pasangan anies dan cak imin dihati rakyat Indonesia semangat perubahan bersama aminnn untuk  rakyat,Muhaimin Iskandar
Bismillahirrahmanirrahim semiga demgam adanya  ini pasangan Anies dan cak Imin semoga menjadi aminnn untuk Indonesia,Muhaimin Iskandar
Paslon  no urut 1 Anis rasyid baswedan dan Muhaimin iskandar adalah paslon yg  ada di hati rakyat amin,Muhaimin Iskandar
"Program Pak Anies sangat berkualitas untuk membangun bangsa, semua program merata untuk di setiap kalangan, apalagi di kalangan anak muda. Anak muda ayo dukung  Pak Anies dan Cak Imin di pilpres di 2024.",Muhaimin Iskandar
"Pilihan jatuh ke Anies yang awalnya Ganjar, krn Anies Muhaimin  bisa merangkul semua rakyat.dari yang muda hingga yang tua. Paslon AMIN  membuka untuk semua kalangan , kinerja prestasi misi vis dan gagasan untuk rakyat yang berkeadilan . Semoga.nantinya benar benar amanah paslon AMIN  di 2024-2029",Muhaimin Iskandar
Pk anies dan muhaimin pasangan amin yg jujur dan adil tetap di hati,Muhaimin Iskandar
Penjelasan pak anies dan pak imin dalam memaparkan visi misi sudah paling cerdas pling bisa dimengerti oleh masyarakat Indonesia.,Muhaimin Iskandar
2024 berikutnya pak amin wakil presiden menuju perubahan di Indonesia  maju mantap,Muhaimin Iskandar
Pak amin bersahaja sudah tentu rakyat mendukung beliau orang yang di segani mantap,Muhaimin Iskandar
Yang paling menonjol adalah program kerja pasangan pak Anies Baswedan dan cak Imin,Muhaimin Iskandar
"program kerja pak anies dan cak imin cukup jelas terdapat divisi mereka, jelas ketika nanti terpilih pun insya Allah sudah tersrtruktur dan komitmen untuk mewujudkannya. semangat AMIN 2024",Muhaimin Iskandar
Anis baswedan dan cak imin dengan profil masing&quot; dari mereka sudah sangat pas dan saling melengkapi untuk jadi pemimpin,Muhaimin Iskandar
Anis baswedan dan cak imin dengan profil masing&quot; dari mereka sudah sangat pas dan saling melengkapai untuk menjadi next presiden,Muhaimin Iskandar
Anies-Muhaimin itu duo yang menarik! Mereka punya visi yang bisa jadi alternatif bagi perubahan positif di Indonesia. Semoga bisa memberikan kontribusi yang baik bagi rakyat.,Muhaimin Iskandar
Program kerja AMIN capres Anies Muhaimin sungguh menarik! Menghadirkan ide-ide segar dan solutif untuk kesejahteraan masyarakat. Semoga dapat memberikan dampak positif yang nyata bagi kita semua.,Muhaimin Iskandar
Anak muda memilih AMIN (Anies-Muhaimin) sebagai calon presiden adalah langkah positif. Mereka melihat potensi dan gagasan yang diusung untuk masa depan yang lebih baik.,Muhaimin Iskandar
AMIN sebagai capres Anies Muhaimin. Kombinasi yang menjanjikan. Semoga punya visi yang jelas untuk kemajuan bangsa kita.,Muhaimin Iskandar
Anak muda yg cerdas yg berpendidikan yg berwawasan  yg ingin perubahan dia akan memilih anis dan imin,Muhaimin Iskandar
Kami mahasiswa dan anak muda berdiri bersama cak imin,Muhaimin Iskandar
Pasangan pak Anies Baswedan dan cak Imin adalah pasangan capres cawapres yang paling klop,Muhaimin Iskandar
Anak muda generasi z juga generasi milenial mendukung pasangan AMIN presiden terpilih pak Anies Baswedan cawapres cak Muhaimin Iskandar pasangan religius juga amanah,Muhaimin Iskandar
Anis badwedan  muhaimin iskandar Amin meman pasangan nomer satu yg sangat pantas memimpin indonesia,Muhaimin Iskandar
"Saya pilih pak Anies dan Pak muhaimin , dari debat ini makin yakin saya",Muhaimin Iskandar
"AMIN tetap selalu di hati rakyat, semangat Pak Anies dan Cak Imin, pokoknya All in AMIN.",Muhaimin Iskandar
"Ayok pak Anies dan Pak muhaimin semangat berjuang untuk rakyat imdonesia semoga kaliam yang memimpin negara ini , AMIN",Muhaimin Iskandar
Pak Anies dan cak Imin visi dan misi nya dipaparkan dengan jelas dan terarah,Muhaimin Iskandar
Udah debat ini yakin paling bener wakil pak Amin kata2ny  orang pintar paling di segani dan terbaik no. 1 keren ga ada lawan,Muhaimin Iskandar
Cara debat dan penyampaian Pak Anies begitu gamblang dan rinci. Memberikan penjelasan yang baik dan mudah dicerna. Saya yakin dengan Capres Cawapres Anies-Imin.<br>Semoga dapat menang di pilpres 2024. Indonesia butuh pemimpin seperti Pak Anies.,Muhaimin Iskandar
"Memang gak salah nih aku dukung Pak Amin, dari cara menjelaskannya saja terlihat pintar",Muhaimin Iskandar
Saya yakin untuk memilih Pak Anies dan Pak Imin ketika pemilu nanti,Muhaimin Iskandar
"Pak anis cak imin, untuk indonesia 2024, maju terus AMIN",Muhaimin Iskandar
Pak anies cak imin pandai dalam memaparkan ide gagasan yang sangat luar biasa,Muhaimin Iskandar
Pemamparan  dari pak Amin sangat jelas dan terstruktur sekali. Nah ini dia sosok orang cerdas seperti ini.,Muhaimin Iskandar
Penjelasan pak anies dan pak imin dalam memaparkan visi misi sudah paling cerdas pling bisa dimengerti oleh masyarakat Indonesia.,Muhaimin Iskandar
Saya yakin bahwa kalau pak Anies Baswedan dan cak Imin bisa membawa perubahan Indonesia lebih baik lagi kedepannya AMIN bismillah pasangan AMIN menang pilpres di 2024,Muhaimin Iskandar
"Sejak duduk dibangku kuliah, Cak Imin aktif di tempat-tempat diskusi dan juga aktif di pergerakan mahasiswa. Begitu juga dengan Pak Anies. Kemampuan akademis beliau berdua bukan kaleng-kaleng.",Muhaimin Iskandar
ðŸ˜…Kalau sudah pak Anies Baswedan atau cak Imin yang berbicara pemaparannya sangat baik dan logis,Muhaimin Iskandar
Dengan visi misi yang dipaparkan paslon no 1 anies dan muhaimin saya yakin pilih no 1,Muhaimin Iskandar
"Dari debat semalam saya sekeluarga semakin yakin untuk memilih pasangan AMIN di pilpres nanti.<br>Cak Imin itu cerdas, jujur apa adanya dan bersahabat.<br>Mantap",Muhaimin Iskandar
Pak imin bisa memaparkan semua dengan jelas... Pak imin hebat.. Tak kalah cerdas,Muhaimin Iskandar
saya tuh udah ga ragu sama kemampuan berpikir pak anies dan cak imin. mereka adalah pasangan yg saling melengkapi. insya Alloh AMIN akan memimpin RI selanjutnya.,Muhaimin Iskandar
Palembang .<br>Pak amin emang cerdas ..lugas dan tegas ..<br>Is the best next bakal pilih pak anis<br>Aminajadulu#,Muhaimin Iskandar
kebetulan aku sudah nge-fans sama pak anies dan cak imin sejak lama. jika disandingkan menjadi pasangan AMIN gini rasanya menjadi lebih lengkap. kompak selalu ya.. 100% aku dukung AMIN untuk memimpin Indonesia!,Muhaimin Iskandar
"pasangan yang sangat ideal Anies dengan cerdas dan berwawasannya Imin dengan kharismatiknya, Amin layak dan cocok jadi the next presiden dan wakil presiden 2024 dengan membawa perubahan",Muhaimin Iskandar
oh tentu saja kami di sini sudah 100% support pak anies dan cak imin. semoga menjadi pemimpin indonesia selanjutnya. AMIN!,Muhaimin Iskandar
Sudah tidak diragukan lagi Anies dan Muhaimin memng pasagan yang ideal untuk di pasangkan menjadi capres dan cawapres untuk RI 2024.,Muhaimin Iskandar
Gus imin memang cawapres ideal buat pak anies..beliau beliau cocok.berpasangan karena memiliki cemistri dalam visi misi kedepan.,Muhaimin Iskandar
"Pak anis cak imin, AMIN 2024 untuk indonesia lebih maju dan hebat",Muhaimin Iskandar
Pasangan pak anis cak imin Amin pasangan yang ideal untuk jadi capres cawapres,Muhaimin Iskandar
"Paslon AMIN lebih pantas dan cocok untuk memimpin negeri ini, Pak Anies dan Cak Imin adalah pasangan yang sangat ideal dengan kecerdasan dan kejujuran yang dimiliki.",Muhaimin Iskandar
Semakin kesini semakin yakin pilih pasangan  AMIN karna melihat bagai mana sikap dan ucapan dari pak anies dan cak imin.,Muhaimin Iskandar
